plate,longitude,latitude,time,status
4,114.077652,22.535084,2016-08-24 00:00:04,0
0,114.03315,22.628651,2016-08-24 00:00:07,0
1,114.02838100000001,22.561001,2016-08-24 00:00:10,1
0,114.033501,22.627666,2016-08-24 00:00:17,0
3,113.973701,22.522783,2016-08-24 00:00:14,1
3,113.97478500000001,22.522783,2016-08-24 00:00:19,1
4,114.077652,22.535084,2016-08-24 00:00:19,0
4,114.077652,22.535084,2016-08-24 00:00:22,1
1,114.02993000000001,22.561317000000003,2016-08-24 00:00:23,1
0,114.033798,22.626801,2016-08-24 00:00:27,0
1,114.030952,22.561501,2016-08-24 00:00:31,1
0,114.034081,22.626217,2016-08-24 00:00:37,0
4,114.078232,22.534482999999998,2016-08-24 00:00:37,1
1,114.0317,22.5616,2016-08-24 00:00:44,1
3,113.979652,22.522751,2016-08-24 00:00:42,1
3,113.981171,22.5228,2016-08-24 00:00:49,1
4,114.078171,22.533882000000002,2016-08-24 00:00:52,1
1,114.032852,22.561532999999997,2016-08-24 00:00:57,1
0,114.034485,22.625632999999997,2016-08-24 00:00:57,0
0,114.034485,22.625632999999997,2016-08-24 00:01:07,0
4,114.077469,22.53265,2016-08-24 00:01:07,1
1,114.03363,22.560717,2016-08-24 00:01:10,1
0,114.034485,22.625632999999997,2016-08-24 00:01:17,0
3,113.98598500000001,22.523567,2016-08-24 00:01:12,1
3,113.987183,22.523899,2016-08-24 00:01:18,1
1,114.0345,22.559917000000002,2016-08-24 00:01:23,1
4,114.07606499999999,22.531933,2016-08-24 00:01:22,1
2,114.09993,22.60745,2016-08-24 00:08:26,0
0,114.040985,22.604567000000003,2016-08-24 00:08:27,0
4,114.040833,22.529367,2016-08-24 00:08:30,0
0,114.041702,22.603783,2016-08-24 00:08:37,0
2,114.09956399999999,22.606367000000002,2016-08-24 00:08:39,0
3,114.02123300000001,22.555567,2016-08-24 00:08:40,1
1,114.044266,22.546167,2016-08-24 00:08:26,0
1,114.04428100000001,22.5452,2016-08-24 00:08:33,0
1,114.04431899999999,22.544916,2016-08-24 00:08:35,0
1,114.04436499999998,22.54405,2016-08-24 00:08:41,0
4,114.04066499999999,22.529567999999998,2016-08-24 00:08:45,0
0,114.04211399999998,22.603184,2016-08-24 00:08:47,0
2,114.09944899999999,22.605583,2016-08-24 00:08:52,0
1,114.04435,22.541817,2016-08-24 00:08:55,0
0,114.042152,22.603216,2016-08-24 00:08:57,0
3,114.02478,22.555634,2016-08-24 00:09:00,1
4,114.04070300000001,22.530268,2016-08-24 00:09:00,0
2,114.09935,22.604467,2016-08-24 00:09:05,0
0,114.042152,22.603216,2016-08-24 00:09:07,0
1,114.04363300000001,22.541149,2016-08-24 00:09:08,0
4,114.04070300000001,22.530268,2016-08-24 00:09:15,0
0,114.042068,22.603117,2016-08-24 00:09:17,0
2,114.09929699999999,22.603251,2016-08-24 00:09:18,0
3,114.027817,22.556232,2016-08-24 00:09:20,1
1,114.04385400000001,22.542168,2016-08-24 00:09:21,0
0,114.042503,22.602532999999998,2016-08-24 00:09:27,0
4,114.04070300000001,22.530268,2016-08-24 00:09:30,0
2,114.09948,22.602016,2016-08-24 00:09:31,0
1,114.04581499999999,22.542267000000002,2016-08-24 00:09:34,0
0,114.04313700000002,22.601717,2016-08-24 00:09:37,0
3,114.02916699999999,22.556482,2016-08-24 00:09:40,1
2,114.100136,22.600901,2016-08-24 00:09:44,0
4,114.04070300000001,22.530268,2016-08-24 00:09:45,0
1,114.04706599999999,22.541833999999998,2016-08-24 00:09:46,0
0,114.043434,22.601167999999998,2016-08-24 00:09:47,0
0,114.04383100000001,22.600217999999998,2016-08-24 00:09:57,0
2,114.10088300000001,22.599934,2016-08-24 00:09:57,0
1,114.04789699999999,22.541483,2016-08-24 00:10:00,0
3,114.02916699999999,22.556482,2016-08-24 00:10:00,1
4,114.040733,22.53055,2016-08-24 00:10:00,0
