plate,longitude,latitude,time,status
1,114.120033,22.545233,2016-08-31 00:00:04,0
0,114.05771599999999,22.531733,2016-08-31 00:00:07,1
4,114.04081699999999,22.529516,2016-08-31 00:00:09,0
2,114.047836,22.532367999999998,2016-08-31 00:00:12,0
1,114.119919,22.545616,2016-08-31 00:00:17,0
0,114.056183,22.531733,2016-08-31 00:00:17,1
3,113.812233,22.613832000000002,2016-08-31 00:00:20,1
4,114.040649,22.530233,2016-08-31 00:00:24,0
2,114.047836,22.532367999999998,2016-08-31 00:00:25,0
0,114.054298,22.531668,2016-08-31 00:00:27,1
1,114.11983500000001,22.545982000000002,2016-08-31 00:00:30,0
0,114.052299,22.531668,2016-08-31 00:00:37,1
2,114.047836,22.532367999999998,2016-08-31 00:00:38,0
4,114.04070300000001,22.530567,2016-08-31 00:00:39,0
3,113.813698,22.6112,2016-08-31 00:00:40,1
0,114.050529,22.536734,2016-08-31 00:08:07,0
4,114.06601699999999,22.525,2016-08-31 00:08:10,0
1,114.11573,22.578568,2016-08-31 00:08:06,1
2,114.04412099999999,22.527967,2016-08-31 00:08:13,0
0,114.05098000000001,22.536583,2016-08-31 00:08:17,0
1,114.11483,22.580617999999998,2016-08-31 00:08:19,1
3,113.87608300000001,22.616016000000002,2016-08-31 00:08:20,1
4,114.06601699999999,22.525,2016-08-31 00:08:25,0
2,114.04443400000001,22.528084,2016-08-31 00:08:26,0
0,114.05208600000002,22.536882000000002,2016-08-31 00:08:27,0
1,114.114403,22.582417,2016-08-31 00:08:32,1
0,114.052429,22.536934,2016-08-31 00:08:37,0
2,114.044701,22.528067,2016-08-31 00:08:39,0
4,114.06601699999999,22.525,2016-08-31 00:08:40,0
3,113.87948600000001,22.611798999999998,2016-08-31 00:08:40,1
1,114.113297,22.584232,2016-08-31 00:08:45,1
0,114.052467,22.536949,2016-08-31 00:08:47,0
2,114.044449,22.52775,2016-08-31 00:08:52,0
4,114.06601699999999,22.525,2016-08-31 00:08:55,0
0,114.05259699999999,22.536882000000002,2016-08-31 00:08:57,0
3,113.88256799999999,22.607166,2016-08-31 00:09:00,1
2,114.044952,22.527767,2016-08-31 00:09:05,0
0,114.053665,22.536949,2016-08-31 00:09:07,0
4,114.06601699999999,22.525,2016-08-31 00:09:10,0
0,114.05518300000001,22.537251,2016-08-31 00:09:17,0
2,114.04521899999999,22.52725,2016-08-31 00:09:18,0
3,113.886284,22.603033,2016-08-31 00:09:20,1
4,114.06601699999999,22.525,2016-08-31 00:09:25,0
0,114.055931,22.537149,2016-08-31 00:09:27,0
1,114.112297,22.585783,2016-08-31 00:08:58,1
1,114.11178600000001,22.586832,2016-08-31 00:09:06,1
1,114.111649,22.587084,2016-08-31 00:09:08,1
1,114.111069,22.587868,2016-08-31 00:09:14,1
2,114.045151,22.52705,2016-08-31 00:09:31,0
1,114.11016799999999,22.589001,2016-08-31 00:09:22,1
1,114.10998500000001,22.589283,2016-08-31 00:09:24,1
1,114.10938300000001,22.59095,2016-08-31 00:09:35,1
0,114.05594599999999,22.537001,2016-08-31 00:09:37,0
3,113.89074699999999,22.599701,2016-08-31 00:09:40,1
4,114.06601699999999,22.525,2016-08-31 00:09:40,0
2,114.045181,22.527817000000002,2016-08-31 00:09:44,0
0,114.056,22.536949,2016-08-31 00:09:47,0
