plate,longitude,latitude,time,status
2,114.03501899999999,22.562834,2016-08-10 00:01:03,1
0,114.09468100000001,22.561716,2016-08-10 00:01:07,0
2,114.03371399999999,22.562651000000002,2016-08-10 00:01:10,1
2,114.03347,22.562651000000002,2016-08-10 00:01:12,1
4,114.135567,22.557867,2016-08-10 00:01:15,0
0,114.09463500000001,22.561132,2016-08-10 00:01:17,0
3,114.04978200000001,22.537884,2016-08-10 00:01:20,0
2,114.032021,22.5625,2016-08-10 00:01:24,1
0,114.09465,22.560417,2016-08-10 00:01:27,0
4,114.135567,22.557867,2016-08-10 00:01:30,0
2,114.03031899999999,22.562201,2016-08-10 00:01:37,1
3,114.04978200000001,22.537884,2016-08-10 00:01:37,1
0,114.094597,22.559932999999997,2016-08-10 00:01:37,0
0,114.09311699999999,22.570299,2016-08-10 00:08:08,0
4,114.161079,22.564132999999998,2016-08-10 00:08:15,1
3,114.074265,22.53175,2016-08-10 00:07:13,1
3,114.07721699999999,22.532066,2016-08-10 00:07:29,1
3,114.07883500000001,22.534567000000003,2016-08-10 00:07:52,1
3,114.08052099999999,22.536766,2016-08-10 00:08:12,1
3,114.081116,22.537083,2016-08-10 00:08:16,1
2,114.01941699999999,22.555582,2016-08-10 00:08:16,1
0,114.09320100000001,22.570332999999998,2016-08-10 00:08:18,0
0,114.0933,22.570632999999997,2016-08-10 00:08:28,0
2,114.01768500000001,22.5555,2016-08-10 00:08:29,1
4,114.161079,22.564132999999998,2016-08-10 00:08:30,1
3,114.08523600000001,22.537367,2016-08-10 00:08:37,1
0,114.093399,22.571016,2016-08-10 00:08:38,0
2,114.01621999999999,22.555582,2016-08-10 00:08:43,1
4,114.161514,22.564199,2016-08-10 00:08:45,1
0,114.09335300000001,22.571282999999998,2016-08-10 00:08:48,0
2,114.01611299999999,22.555582,2016-08-10 00:08:55,1
3,114.088951,22.537617,2016-08-10 00:08:57,1
0,114.09331499999999,22.571667,2016-08-10 00:08:58,0
4,114.162849,22.564251000000002,2016-08-10 00:09:00,1
0,114.093369,22.571899,2016-08-10 00:09:08,0
2,114.016182,22.555483,2016-08-10 00:09:09,1
4,114.162849,22.564251000000002,2016-08-10 00:09:15,1
0,114.093864,22.572067,2016-08-10 00:09:18,0
4,114.162849,22.564251000000002,2016-08-10 00:09:21,0
2,114.01621999999999,22.555401,2016-08-10 00:09:22,1
3,114.092018,22.538116,2016-08-10 00:09:17,1
0,114.09438300000001,22.572317,2016-08-10 00:09:28,0
2,114.01621999999999,22.555432999999997,2016-08-10 00:09:35,1
4,114.162849,22.564251000000002,2016-08-10 00:09:36,0
3,114.09553500000001,22.538067,2016-08-10 00:09:37,1
0,114.095047,22.572582,2016-08-10 00:09:38,0
1,114.11377,22.534567000000003,2016-08-10 00:09:48,0
