plate,longitude,latitude,time,status
0,114.071068,22.548033,2016-11-02 00:00:04,0
1,113.910416,22.53635,2016-11-02 00:00:12,0
4,114.08541899999999,22.5693,2016-11-02 00:00:13,1
3,114.11738600000001,22.574699,2016-11-02 00:00:19,1
2,113.92083000000001,22.513932999999998,2016-11-02 00:00:15,0
1,113.910385,22.537001,2016-11-02 00:00:20,0
2,113.920731,22.5138,2016-11-02 00:00:23,0
0,114.072479,22.547867,2016-11-02 00:00:19,0
0,114.07428,22.5474,2016-11-02 00:00:34,0
1,113.91033200000001,22.538632999999997,2016-11-02 00:00:35,0
4,114.083717,22.571282999999998,2016-11-02 00:00:28,1
3,114.117783,22.571751000000003,2016-11-02 00:00:39,1
2,113.920418,22.513983,2016-11-02 00:00:38,0
4,114.081131,22.572416,2016-11-02 00:00:43,1
0,114.076302,22.546967000000002,2016-11-02 00:00:49,0
1,113.910301,22.539499,2016-11-02 00:00:50,0
2,113.91935,22.514784,2016-11-02 00:00:53,0
4,114.07806399999998,22.572701000000002,2016-11-02 00:00:58,1
3,114.117783,22.568184,2016-11-02 00:00:59,1
4,114.010231,22.5718,2016-11-02 00:07:44,1
2,113.919449,22.530382,2016-11-02 00:07:48,1
0,114.07921599999999,22.544132,2016-11-02 00:07:49,0
1,113.91318500000001,22.521048999999998,2016-11-02 00:07:54,0
4,114.010231,22.5718,2016-11-02 00:07:59,1
2,113.91981499999999,22.5315,2016-11-02 00:08:03,1
0,114.07921599999999,22.544916,2016-11-02 00:08:04,0
1,113.91318500000001,22.521032,2016-11-02 00:08:09,0
2,113.919968,22.532566,2016-11-02 00:08:11,1
4,114.010231,22.5718,2016-11-02 00:08:14,1
1,113.9132,22.521032,2016-11-02 00:08:17,0
0,114.079353,22.545334,2016-11-02 00:08:19,0
2,113.92008200000001,22.534184,2016-11-02 00:08:26,1
4,114.010231,22.5718,2016-11-02 00:08:29,1
1,113.91323100000001,22.521048999999998,2016-11-02 00:08:32,0
0,114.07928500000001,22.5459,2016-11-02 00:08:34,0
2,113.920097,22.535067,2016-11-02 00:08:41,1
4,114.010231,22.5718,2016-11-02 00:08:44,1
1,113.91325400000001,22.521032,2016-11-02 00:08:47,0
0,114.07928500000001,22.5459,2016-11-02 00:08:49,0
3,114.131165,22.550716,2016-11-02 00:06:42,0
3,114.131836,22.550367,2016-11-02 00:07:02,0
3,114.13198100000001,22.55035,2016-11-02 00:07:22,0
3,114.13198100000001,22.55035,2016-11-02 00:07:38,0
3,114.13155400000001,22.550501,2016-11-02 00:08:00,0
3,114.13155400000001,22.550501,2016-11-02 00:08:12,0
3,114.130936,22.550167000000002,2016-11-02 00:08:35,0
3,114.130936,22.550167000000002,2016-11-02 00:08:52,0
2,113.92006699999999,22.535067,2016-11-02 00:08:56,1
1,113.913284,22.521017,2016-11-02 00:09:02,0
2,113.920097,22.535067,2016-11-02 00:09:04,1
0,114.07943,22.54595,2016-11-02 00:09:04,0
4,114.01048300000001,22.590267,2016-11-02 00:08:58,1
4,114.011398,22.591583,2016-11-02 00:09:13,1
1,113.91333,22.521,2016-11-02 00:09:18,1
2,113.920197,22.535067,2016-11-02 00:09:19,1
0,114.079247,22.5462,2016-11-02 00:09:19,0
4,114.01156599999999,22.590366,2016-11-02 00:09:28,1
1,113.914001,22.522249,2016-11-02 00:09:33,1
2,113.920151,22.535351000000002,2016-11-02 00:09:34,1
0,114.079201,22.546183,2016-11-02 00:09:35,1
4,114.008904,22.590267,2016-11-02 00:09:43,1
1,113.91446699999999,22.523782999999998,2016-11-02 00:09:48,1
2,113.919968,22.537132,2016-11-02 00:09:49,1
0,114.079132,22.545382999999998,2016-11-02 00:09:50,1
4,114.005447,22.590782,2016-11-02 00:09:58,1
1,113.914551,22.524967,2016-11-02 00:10:03,1
2,113.91963200000001,22.538616,2016-11-02 00:10:04,1
0,114.0793,22.543966,2016-11-02 00:10:05,1
4,114.00193,22.591066,2016-11-02 00:10:13,1
1,113.91458100000001,22.526283,2016-11-02 00:10:18,1
2,113.919785,22.538601,2016-11-02 00:10:19,1
0,114.078865,22.543266,2016-11-02 00:10:20,1
3,114.13096599999999,22.549167999999998,2016-11-02 00:09:14,0
3,114.130981,22.548983,2016-11-02 00:09:25,0
3,114.12973000000001,22.548634,2016-11-02 00:09:47,0
3,114.12973000000001,22.548634,2016-11-02 00:09:56,0
3,114.12971499999999,22.548599,2016-11-02 00:10:19,0
3,114.12971499999999,22.548599,2016-11-02 00:10:29,0
4,113.998581,22.590418,2016-11-02 00:10:28,1
1,113.915031,22.526934,2016-11-02 00:10:33,1
2,113.919518,22.539583,2016-11-02 00:10:34,1
0,114.077202,22.543233999999998,2016-11-02 00:10:35,1
1,113.915848,22.52725,2016-11-02 00:10:41,1
4,113.99585,22.589317,2016-11-02 00:10:43,1
0,114.076401,22.543067999999998,2016-11-02 00:10:50,1
2,113.91935,22.541833999999998,2016-11-02 00:10:49,1
1,113.917969,22.527282999999997,2016-11-02 00:10:56,1
2,113.91922,22.542801,2016-11-02 00:10:57,1
4,113.993385,22.588266,2016-11-02 00:10:58,1
0,114.07571399999999,22.542982000000002,2016-11-02 00:11:05,1
1,113.91838100000001,22.527184,2016-11-02 00:11:11,1
2,113.92028,22.542917000000003,2016-11-02 00:11:12,1
4,113.99106599999999,22.5874,2016-11-02 00:11:13,1
0,114.073967,22.542982000000002,2016-11-02 00:11:20,1
1,113.91961699999999,22.52685,2016-11-02 00:11:26,1
4,113.98858600000001,22.586884,2016-11-02 00:11:28,1
2,113.92293500000001,22.542784,2016-11-02 00:11:27,1
1,113.920464,22.526632,2016-11-02 00:11:34,1
0,114.07163200000001,22.543051000000002,2016-11-02 00:11:35,1
2,113.92598000000001,22.542667,2016-11-02 00:11:42,1
4,113.986,22.5867,2016-11-02 00:11:43,1
1,113.922302,22.526251000000002,2016-11-02 00:11:49,1
1,113.923767,22.525967,2016-11-02 00:11:57,1
2,113.929382,22.542467000000002,2016-11-02 00:11:57,1
4,113.983719,22.586384,2016-11-02 00:11:58,1
0,114.07006799999999,22.543233999999998,2016-11-02 00:11:50,1
0,114.069603,22.543332999999997,2016-11-02 00:12:05,1
2,113.93094599999999,22.542382999999997,2016-11-02 00:12:06,1
1,113.92662,22.52545,2016-11-02 00:12:12,1
4,113.983368,22.587482,2016-11-02 00:12:13,1
0,114.070053,22.542917000000003,2016-11-02 00:12:20,1
1,113.928749,22.52495,2016-11-02 00:12:27,1
4,113.98331499999999,22.5886,2016-11-02 00:12:28,1
2,113.932198,22.542382999999997,2016-11-02 00:12:12,1
2,113.935349,22.5425,2016-11-02 00:12:27,1
0,114.069649,22.542467000000002,2016-11-02 00:12:35,1
2,113.936981,22.542467000000002,2016-11-02 00:12:35,1
3,114.129601,22.547182,2016-11-02 00:10:52,0
3,114.129585,22.547082999999997,2016-11-02 00:11:02,0
3,114.12946299999999,22.54635,2016-11-02 00:11:25,0
3,114.129547,22.545782,2016-11-02 00:11:34,0
3,114.12951699999999,22.545583999999998,2016-11-02 00:11:57,0
3,114.12951699999999,22.545583999999998,2016-11-02 00:12:08,0
3,114.127785,22.545433,2016-11-02 00:12:30,0
3,114.12683100000001,22.545282,2016-11-02 00:12:40,0
1,113.931381,22.524883,2016-11-02 00:12:42,1
4,113.98365,22.588832999999997,2016-11-02 00:12:43,1
0,114.07026699999999,22.542633,2016-11-02 00:12:50,1
1,113.93416599999999,22.524817000000002,2016-11-02 00:12:57,1
2,113.93946799999999,22.5425,2016-11-02 00:12:50,1
4,113.98488600000002,22.5893,2016-11-02 00:12:58,1
2,113.94308500000001,22.542749,2016-11-02 00:13:05,1
0,114.071785,22.542618,2016-11-02 00:13:05,1
1,113.937599,22.52475,2016-11-02 00:13:12,1
4,113.985649,22.5896,2016-11-02 00:13:13,1
0,114.07191499999999,22.54085,2016-11-02 00:13:19,1
2,113.94601399999999,22.54285,2016-11-02 00:13:20,1
1,113.940666,22.52445,2016-11-02 00:13:27,1
4,113.98656499999998,22.589951,2016-11-02 00:13:28,1
2,113.948853,22.543016,2016-11-02 00:13:35,1
0,114.071999,22.538967,2016-11-02 00:13:35,1
1,113.94413,22.5243,2016-11-02 00:13:42,1
4,113.98719799999999,22.590183,2016-11-02 00:13:43,1
4,113.98818200000001,22.590567,2016-11-02 00:13:58,1
2,113.94931799999999,22.543283,2016-11-02 00:13:50,1
1,113.94718200000001,22.524082,2016-11-02 00:13:57,1
0,114.071983,22.5389,2016-11-02 00:13:49,1
0,114.071983,22.5389,2016-11-02 00:14:05,1
2,113.94918100000001,22.543067999999998,2016-11-02 00:14:05,1
1,113.950768,22.523701000000003,2016-11-02 00:14:12,1
4,113.988449,22.591084,2016-11-02 00:14:13,1
0,114.071983,22.5389,2016-11-02 00:14:19,1
2,113.94915,22.54365,2016-11-02 00:14:20,1
1,113.95383500000001,22.52335,2016-11-02 00:14:27,1
4,113.98836499999999,22.59255,2016-11-02 00:14:28,1
0,114.071983,22.5389,2016-11-02 00:14:35,1
2,113.949234,22.544701,2016-11-02 00:14:35,1
1,113.957153,22.522966,2016-11-02 00:14:42,1
2,113.94951599999999,22.543301,2016-11-02 00:14:43,1
4,113.98822,22.593767,2016-11-02 00:14:43,1
1,113.958786,22.522783,2016-11-02 00:14:50,1
0,114.071983,22.5389,2016-11-02 00:14:49,1
2,113.948967,22.545532,2016-11-02 00:14:58,1
4,113.987953,22.594932999999997,2016-11-02 00:14:58,1
1,113.9617,22.522667000000002,2016-11-02 00:15:05,1
0,114.07263200000001,22.538918,2016-11-02 00:15:05,1
2,113.948753,22.545401000000002,2016-11-02 00:15:13,1
4,113.988983,22.595066,2016-11-02 00:15:13,1
1,113.96523300000001,22.522682,2016-11-02 00:15:20,1
0,114.07391399999999,22.539583,2016-11-02 00:15:20,1
2,113.949097,22.545633,2016-11-02 00:15:21,1
4,113.987366,22.5951,2016-11-02 00:15:28,1
1,113.96831499999999,22.522699,2016-11-02 00:15:35,1
0,114.074219,22.539583,2016-11-02 00:15:35,1
2,113.949097,22.545633,2016-11-02 00:15:36,1
1,113.971733,22.522734,2016-11-02 00:15:50,1
0,114.074219,22.539467000000002,2016-11-02 00:15:50,1
2,113.949097,22.545633,2016-11-02 00:15:51,1
4,113.985298,22.595382999999998,2016-11-02 00:15:43,1
4,113.98388700000001,22.594917000000002,2016-11-02 00:15:58,1
2,113.949097,22.545633,2016-11-02 00:16:00,1
1,113.97471599999999,22.522734,2016-11-02 00:16:05,1
0,114.07433300000001,22.539301000000002,2016-11-02 00:16:05,1
2,113.949097,22.545633,2016-11-02 00:16:06,1
4,113.983833,22.594883,2016-11-02 00:16:06,0
1,113.97811899999999,22.522766,2016-11-02 00:16:20,1
0,114.074867,22.538982,2016-11-02 00:16:20,1
2,113.949097,22.545633,2016-11-02 00:16:21,1
4,113.983833,22.594883,2016-11-02 00:16:21,0
3,114.126015,22.546083,2016-11-02 00:13:03,0
3,114.1259,22.54755,2016-11-02 00:13:23,0
3,114.12498500000001,22.547832,2016-11-02 00:13:43,0
3,114.123253,22.547466,2016-11-02 00:14:03,0
3,114.122437,22.548082,2016-11-02 00:14:23,0
3,114.12262,22.548817,2016-11-02 00:14:43,0
3,114.12266499999998,22.549116,2016-11-02 00:15:03,0
3,114.12266499999998,22.549116,2016-11-02 00:15:19,0
3,114.122597,22.549868,2016-11-02 00:15:47,0
3,114.122597,22.549868,2016-11-02 00:15:52,0
3,114.12253600000001,22.550051,2016-11-02 00:16:15,0
3,114.12253600000001,22.550051,2016-11-02 00:16:26,0
1,113.981171,22.522818,2016-11-02 00:16:35,1
0,114.07516499999998,22.538883,2016-11-02 00:16:35,1
2,113.949097,22.545633,2016-11-02 00:16:36,0
1,113.98288000000001,22.522984,2016-11-02 00:16:43,1
2,113.949097,22.545633,2016-11-02 00:16:44,0
0,114.07516499999998,22.538868,2016-11-02 00:16:50,1
1,113.986267,22.523666,2016-11-02 00:16:58,1
2,113.949097,22.545633,2016-11-02 00:16:59,0
1,113.989098,22.524599,2016-11-02 00:17:13,1
2,113.949097,22.545633,2016-11-02 00:17:14,0
0,114.07541699999999,22.538651,2016-11-02 00:17:05,0
0,114.07548500000001,22.538632999999997,2016-11-02 00:17:20,0
2,113.949097,22.545633,2016-11-02 00:17:22,0
1,113.99211899999999,22.526032999999998,2016-11-02 00:17:28,1
3,114.12253600000001,22.55035,2016-11-02 00:16:49,0
3,114.12253600000001,22.55035,2016-11-02 00:17:00,0
3,114.12238300000001,22.550767999999998,2016-11-02 00:17:22,0
3,114.12233,22.5513,2016-11-02 00:17:30,0
0,114.07548500000001,22.538632999999997,2016-11-02 00:17:35,0
2,113.949097,22.545633,2016-11-02 00:17:37,0
1,113.99445300000001,22.527416,2016-11-02 00:17:43,1
0,114.07548500000001,22.538632999999997,2016-11-02 00:17:50,0
1,113.995865,22.528299,2016-11-02 00:17:51,1
4,113.983597,22.59465,2016-11-02 00:17:51,0
2,113.949097,22.545633,2016-11-02 00:17:52,0
0,114.07548500000001,22.538632999999997,2016-11-02 00:18:05,0
1,113.998901,22.529567999999998,2016-11-02 00:18:06,1
4,113.982231,22.593666,2016-11-02 00:18:06,0
2,113.949097,22.545633,2016-11-02 00:18:07,0
1,114.000603,22.529949,2016-11-02 00:18:14,1
0,114.0756,22.5385,2016-11-02 00:18:20,0
4,113.982231,22.593666,2016-11-02 00:18:21,0
2,113.949097,22.545633,2016-11-02 00:18:22,0
1,114.003647,22.529966,2016-11-02 00:18:29,1
0,114.0755,22.538982,2016-11-02 00:18:35,0
4,113.982231,22.593666,2016-11-02 00:18:37,0
2,113.949097,22.545633,2016-11-02 00:18:37,0
1,114.00695,22.529583,2016-11-02 00:18:44,1
2,113.94270300000001,22.548332000000002,2016-11-02 00:18:45,0
0,114.07510400000001,22.539284,2016-11-02 00:18:50,0
4,113.98188,22.593218,2016-11-02 00:18:51,0
1,114.009804,22.529682,2016-11-02 00:18:59,1
2,113.94252,22.548067,2016-11-02 00:19:00,0
0,114.07451599999999,22.539351,2016-11-02 00:19:05,0
4,113.981384,22.592667000000002,2016-11-02 00:19:06,0
1,114.01271799999999,22.5303,2016-11-02 00:19:14,1
2,113.94056699999999,22.5485,2016-11-02 00:19:15,0
0,114.07412,22.538732999999997,2016-11-02 00:19:20,0
4,113.980782,22.59185,2016-11-02 00:19:21,0
1,114.015297,22.530898999999998,2016-11-02 00:19:29,1
2,113.940666,22.548849,2016-11-02 00:19:29,0
0,114.07415,22.53805,2016-11-02 00:19:35,0
4,113.980331,22.591333,2016-11-02 00:19:36,0
3,114.12218500000002,22.551849,2016-11-02 00:17:53,0
3,114.12218500000002,22.551849,2016-11-02 00:18:03,0
3,114.120667,22.552183,2016-11-02 00:18:25,0
3,114.12024699999999,22.552116,2016-11-02 00:18:36,0
3,114.119003,22.552032,2016-11-02 00:18:59,0
3,114.11858400000001,22.551933,2016-11-02 00:19:08,0
3,114.1185,22.551718,2016-11-02 00:19:31,0
3,114.1185,22.551718,2016-11-02 00:19:40,0
1,114.01844799999999,22.531633,2016-11-02 00:19:44,1
2,113.94018600000001,22.5483,2016-11-02 00:19:45,0
0,114.07391399999999,22.537767000000002,2016-11-02 00:19:50,0
4,113.979752,22.5907,2016-11-02 00:19:51,0
1,114.021179,22.532034,2016-11-02 00:19:59,1
2,113.94031499999998,22.548317,2016-11-02 00:20:00,0
0,114.073799,22.5375,2016-11-02 00:20:05,0
4,113.97896599999999,22.590033,2016-11-02 00:20:06,0
1,114.02413200000001,22.5315,2016-11-02 00:20:14,1
2,113.940353,22.548367000000002,2016-11-02 00:20:15,0
0,114.07373,22.5371,2016-11-02 00:20:20,0
4,113.97888200000001,22.589951,2016-11-02 00:20:21,0
2,113.94056699999999,22.548582,2016-11-02 00:20:30,0
1,114.026154,22.530033,2016-11-02 00:20:31,1
0,114.07371499999999,22.536983,2016-11-02 00:20:35,0
4,113.97966799999999,22.590616,2016-11-02 00:20:36,0
2,113.940804,22.5488,2016-11-02 00:20:45,0
1,114.028282,22.528482,2016-11-02 00:20:46,1
0,114.07373,22.536633,2016-11-02 00:20:49,0
4,113.980286,22.591248999999998,2016-11-02 00:20:51,0
1,114.029053,22.528183,2016-11-02 00:20:52,1
2,113.940903,22.548834,2016-11-02 00:21:00,0
4,113.980934,22.592032999999997,2016-11-02 00:21:06,0
0,114.0737,22.536317999999998,2016-11-02 00:21:05,0
1,114.03078500000001,22.527184,2016-11-02 00:21:07,1
3,114.118301,22.551634,2016-11-02 00:20:03,0
3,114.118301,22.551634,2016-11-02 00:20:12,0
3,114.118301,22.551634,2016-11-02 00:20:34,0
3,114.118301,22.551634,2016-11-02 00:20:42,0
3,114.118301,22.551634,2016-11-02 00:20:56,1
3,114.118301,22.551634,2016-11-02 00:21:12,1
2,113.94094799999999,22.548767,2016-11-02 00:21:15,0
0,114.073769,22.536217,2016-11-02 00:21:19,0
1,114.03228,22.526283,2016-11-02 00:21:22,1
4,113.981499,22.592684,2016-11-02 00:21:21,0
1,114.033119,22.525818,2016-11-02 00:21:30,1
2,113.940903,22.548834,2016-11-02 00:21:30,0
0,114.073753,22.536217,2016-11-02 00:21:35,0
4,113.981651,22.59285,2016-11-02 00:21:36,0
2,113.940918,22.548883,2016-11-02 00:21:45,0
3,114.1175,22.550949,2016-11-02 00:21:35,1
3,114.1175,22.550949,2016-11-02 00:21:46,1
0,114.073753,22.536217,2016-11-02 00:21:50,0
4,113.981651,22.59285,2016-11-02 00:21:51,0
1,114.03456899999999,22.52495,2016-11-02 00:21:54,1
1,114.034554,22.52495,2016-11-02 00:22:00,0
2,113.940933,22.548983,2016-11-02 00:22:00,0
0,114.073753,22.536217,2016-11-02 00:22:05,0
4,113.981651,22.59285,2016-11-02 00:22:06,0
2,113.940933,22.549017000000003,2016-11-02 00:22:15,0
0,114.07371499999999,22.535982,2016-11-02 00:22:20,0
4,113.981453,22.592684,2016-11-02 00:22:21,0
2,113.940903,22.549049,2016-11-02 00:22:30,0
0,114.073586,22.535868,2016-11-02 00:22:35,0
4,113.980965,22.592199,2016-11-02 00:22:36,0
2,113.940903,22.549084,2016-11-02 00:22:43,1
0,114.07388300000001,22.5355,2016-11-02 00:22:50,0
2,113.94086499999999,22.549,2016-11-02 00:22:54,1
4,113.9804,22.591433,2016-11-02 00:22:51,0
3,114.1175,22.550949,2016-11-02 00:22:09,1
3,114.1175,22.550949,2016-11-02 00:22:18,1
3,114.116699,22.550682000000002,2016-11-02 00:22:41,1
3,114.116684,22.55035,2016-11-02 00:22:54,1
0,114.074303,22.535049,2016-11-02 00:23:05,0
4,113.98016399999999,22.591133,2016-11-02 00:23:06,0
2,113.94088,22.549217000000002,2016-11-02 00:23:09,1
0,114.07483700000002,22.534733,2016-11-02 00:23:20,0
4,113.979431,22.590432999999997,2016-11-02 00:23:21,0
3,114.11671399999999,22.548634,2016-11-02 00:23:16,1
3,114.11702,22.547783,2016-11-02 00:23:24,1
2,113.94036899999999,22.550301,2016-11-02 00:23:24,1
0,114.07537099999999,22.534367,2016-11-02 00:23:35,0
4,113.978897,22.589983,2016-11-02 00:23:36,0
2,113.94036899999999,22.552567,2016-11-02 00:23:39,1
0,114.07579799999999,22.534283,2016-11-02 00:23:50,0
4,113.97788200000001,22.5895,2016-11-02 00:23:51,0
1,114.034554,22.52495,2016-11-02 00:22:15,0
1,114.034554,22.524982,2016-11-02 00:22:24,0
1,114.034599,22.524967,2016-11-02 00:22:30,0
3,114.1175,22.546301,2016-11-02 00:23:47,1
3,114.117531,22.545834,2016-11-02 00:23:54,1
2,113.940453,22.554448999999998,2016-11-02 00:23:54,1
0,114.07618000000001,22.534682999999998,2016-11-02 00:24:05,0
4,113.97788200000001,22.5895,2016-11-02 00:24:06,0
2,113.940514,22.554648999999998,2016-11-02 00:24:09,1
0,114.07633200000001,22.535,2016-11-02 00:24:20,0
4,113.977547,22.589184,2016-11-02 00:24:21,0
3,114.117699,22.544867,2016-11-02 00:24:17,1
3,114.11776699999999,22.544399,2016-11-02 00:24:24,1
2,113.940514,22.554968,2016-11-02 00:24:24,1
2,113.94053600000001,22.555467999999998,2016-11-02 00:24:32,1
0,114.076485,22.535232999999998,2016-11-02 00:24:35,0
1,114.03908500000001,22.524384,2016-11-02 00:24:37,0
1,114.039169,22.524366,2016-11-02 00:24:38,0
4,113.9776,22.587566,2016-11-02 00:24:36,0
2,113.94053600000001,22.555467999999998,2016-11-02 00:24:47,1
1,114.03939799999999,22.524317,2016-11-02 00:24:49,0
0,114.07651499999999,22.535267,2016-11-02 00:24:50,0
3,114.11801899999999,22.5438,2016-11-02 00:24:45,1
4,113.97538,22.587601,2016-11-02 00:24:51,0
1,114.039452,22.524282,2016-11-02 00:24:58,0
2,113.94053600000001,22.555467999999998,2016-11-02 00:25:02,1
3,114.11705,22.54315,2016-11-02 00:25:05,1
4,113.973068,22.587618,2016-11-02 00:25:06,0
1,114.03952,22.5242,2016-11-02 00:25:04,0
0,114.07682,22.535618,2016-11-02 00:25:03,0
2,113.94053600000001,22.555467999999998,2016-11-02 00:25:17,1
1,114.039902,22.523849,2016-11-02 00:25:19,0
0,114.07682,22.535618,2016-11-02 00:25:20,0
4,113.97056599999999,22.586832,2016-11-02 00:25:21,0
3,114.11628,22.542917000000003,2016-11-02 00:25:25,1
2,113.93248,22.555517000000002,2016-11-02 00:25:32,1
1,114.04066499999999,22.523567,2016-11-02 00:25:34,0
0,114.07706499999999,22.535967000000003,2016-11-02 00:25:35,0
4,113.96929899999999,22.586166,2016-11-02 00:25:36,0
3,114.11628,22.542917000000003,2016-11-02 00:25:45,1
2,113.929001,22.555082000000002,2016-11-02 00:25:47,1
1,114.041229,22.524166,2016-11-02 00:25:49,0
0,114.07718700000001,22.536432,2016-11-02 00:25:50,0
4,113.96698,22.585632,2016-11-02 00:25:51,0
1,114.041496,22.5247,2016-11-02 00:26:04,0
0,114.077347,22.536949,2016-11-02 00:26:05,0
3,114.11558500000001,22.542816000000002,2016-11-02 00:26:05,1
4,113.964951,22.585783,2016-11-02 00:26:06,0
0,114.077454,22.537634,2016-11-02 00:26:20,0
4,113.964798,22.587267,2016-11-02 00:26:21,0
3,114.11413600000002,22.542517,2016-11-02 00:26:25,1
0,114.077431,22.538334,2016-11-02 00:26:35,0
4,113.96478300000001,22.587418,2016-11-02 00:26:36,0
1,114.041435,22.525351,2016-11-02 00:26:19,0
1,114.041481,22.525748999999998,2016-11-02 00:26:27,0
1,114.041451,22.5259,2016-11-02 00:26:28,0
1,114.041367,22.526217000000003,2016-11-02 00:26:35,0
1,114.041214,22.526716,2016-11-02 00:26:43,0
3,114.113533,22.542116,2016-11-02 00:26:45,1
