plate,longitude,latitude,time,status
4,114.175781,22.601967000000002,2016-11-18 00:07:46,1
3,113.963753,22.542368,2016-11-18 00:07:48,0
2,114.03976399999999,22.551567000000002,2016-11-18 00:07:49,0
0,114.102585,22.541117,2016-11-18 00:07:50,0
4,114.17761999999999,22.601267,2016-11-18 00:08:01,1
2,114.039818,22.553082999999997,2016-11-18 00:08:04,0
0,114.10208100000001,22.541149,2016-11-18 00:08:06,1
3,113.96264599999999,22.542633,2016-11-18 00:08:08,0
4,114.17878,22.600782000000002,2016-11-18 00:08:16,1
0,114.101997,22.542,2016-11-18 00:08:21,1
2,114.03976399999999,22.553482000000002,2016-11-18 00:08:19,0
2,114.039597,22.5534,2016-11-18 00:08:27,0
3,113.96023600000001,22.54335,2016-11-18 00:08:28,0
4,114.18096899999999,22.60055,2016-11-18 00:08:31,1
2,114.039482,22.553482000000002,2016-11-18 00:08:42,1
4,114.18256399999999,22.598833,2016-11-18 00:08:46,1
3,113.960098,22.543383,2016-11-18 00:08:48,0
2,114.039299,22.553499,2016-11-18 00:08:51,1
1,114.11979699999999,22.558201,2016-11-18 00:09:01,1
4,114.18321999999999,22.59845,2016-11-18 00:09:01,1
2,114.038467,22.55245,2016-11-18 00:09:06,1
0,114.101868,22.54335,2016-11-18 00:08:36,1
0,114.10283700000001,22.543882,2016-11-18 00:08:51,1
0,114.105484,22.544416000000002,2016-11-18 00:09:06,1
3,113.960098,22.543383,2016-11-18 00:09:08,0
1,114.119904,22.558317000000002,2016-11-18 00:09:12,1
4,114.182281,22.597683,2016-11-18 00:09:16,1
2,114.03773500000001,22.552668,2016-11-18 00:09:21,1
0,114.10775,22.544901,2016-11-18 00:09:21,1
1,114.12021599999999,22.5581,2016-11-18 00:09:28,1
3,113.960098,22.543383,2016-11-18 00:09:28,0
4,114.182098,22.597382999999997,2016-11-18 00:09:31,1
2,114.036201,22.551832,2016-11-18 00:09:36,1
0,114.110634,22.5453,2016-11-18 00:09:36,1
1,114.120834,22.55765,2016-11-18 00:09:43,1
4,114.182098,22.597382999999997,2016-11-18 00:09:46,1
3,113.960098,22.543383,2016-11-18 00:09:48,0
4,114.182098,22.597382999999997,2016-11-18 00:09:48,0
2,114.034416,22.550933999999998,2016-11-18 00:09:51,1
1,114.12071999999999,22.556732,2016-11-18 00:09:58,1
2,114.03392,22.550516000000002,2016-11-18 00:09:59,1
4,114.182098,22.597382999999997,2016-11-18 00:10:03,0
3,113.958679,22.54355,2016-11-18 00:10:08,0
1,114.120201,22.556334,2016-11-18 00:10:13,1
2,114.03413400000001,22.549167999999998,2016-11-18 00:10:14,1
4,114.182602,22.598017000000002,2016-11-18 00:10:18,0
1,114.11968200000001,22.555651,2016-11-18 00:10:22,1
3,113.95607,22.543568,2016-11-18 00:10:28,0
4,114.183319,22.598267,2016-11-18 00:10:33,0
1,114.11908000000001,22.554417,2016-11-18 00:10:36,1
2,114.032753,22.54775,2016-11-18 00:10:37,1
2,114.032753,22.54775,2016-11-18 00:10:38,1
2,114.031998,22.547532999999998,2016-11-18 00:10:45,1
4,114.18428,22.597151,2016-11-18 00:10:48,0
3,113.953331,22.543582999999998,2016-11-18 00:10:48,0
1,114.118835,22.554282999999998,2016-11-18 00:10:51,1
4,114.18541699999999,22.596398999999998,2016-11-18 00:11:03,0
1,114.118301,22.553316,2016-11-18 00:11:06,1
3,113.95403300000001,22.54425,2016-11-18 00:11:08,0
4,114.186485,22.595449,2016-11-18 00:11:18,0
1,114.117729,22.552349,2016-11-18 00:11:14,1
1,114.117729,22.552349,2016-11-18 00:11:15,1
1,114.11716499999999,22.551482999999998,2016-11-18 00:11:22,1
0,114.116997,22.547434,2016-11-18 00:11:26,1
3,113.953819,22.541616,2016-11-18 00:11:28,0
0,114.11693600000001,22.547649,2016-11-18 00:11:28,1
4,114.187202,22.595266,2016-11-18 00:11:33,0
1,114.11653100000001,22.550484,2016-11-18 00:11:39,0
2,114.028168,22.54635,2016-11-18 00:11:09,1
2,114.02713,22.546017000000003,2016-11-18 00:11:15,1
2,114.02573400000001,22.545668,2016-11-18 00:11:23,1
2,114.02573400000001,22.545668,2016-11-18 00:11:24,1
2,114.024399,22.54545,2016-11-18 00:11:31,1
2,114.02317,22.5453,2016-11-18 00:11:39,1
2,114.02317,22.5453,2016-11-18 00:11:40,1
3,113.95296499999999,22.540434,2016-11-18 00:11:48,0
4,114.18763,22.594767,2016-11-18 00:11:48,0
1,114.11657,22.550484,2016-11-18 00:11:45,0
